© COELO, Groningen			OZB										Afvalstoffenheffing					Rioolheffing huishoudens				Rioolheffing bedrijven																	Woonlasten		Woonlasten							Toeristenbelasting			Hondenbelasting		Leges			Leges							
Provinciecode	Gemeente code	Gemeentenaam	Tarief woningen	Mutatie Tarief woningen	Tarief eigenaar niet-woning	Mutatie Tarief eigenaar niet-woning	Tarief gebruiker niet-woning	Mutatie Tarief gebruiker niet-woning	Tarief niet-woning eigenaar+gebruiker	Mutatie Tarief niet-woning eigenaar+gebruiker	Gemiddeld betaalde ozb woningen		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden	Waterverbruik 100 m3	Mutatie Waterverbruik 100 m3	waterverbruik 200 m3	Mutatie waterverbruik 200 m3	Waterverbruik 300 m3	Mutatie Waterverbruik 300 m3	Waterverbruik 400 m3	Mutatie Waterverbruik 400 m3	Waterverbruik 500 m4	Mutatie Waterverbruik 500 m4	Waterverbruik 2100 m3	Mutatie Waterverbruik 2100 m3	Waterverbruik 2500 m3	Mutatie Waterverbruik 2500 m3	Waterverbruik 6000 m3	Mutatie Waterverbruik 6000 m3	Waterverbruik 30.000 m3	Mutatie Waterverbruik 30.000 m3		Heffingskorting éénpersoonshuishouden	Heffingskorting meerpersoonshuishouden	Woonlasten éénpersoonshuishouden	Mutatie Woonlasten éénpersoonshuishouden	Woonlasten meerpersoonshuishouden	Mutatie Woonlasten meerpersoonshuishouden		Toeristenbelasting overnachting camping	Toeristenbelasting hotelovernachting	Mutatie Toeristenbelasting hotelovernachting	Hondenbelasting	Mutatie Hondenbelasting	Parkeerbelasting	Mutatie Parkeerbelasting		Paspoort	Mutatie Paspoort	Identiteitskaart	Mutatie Identiteitskaart	Rijbewijs	Mutatie Rijbewijs	Uittreksel BRP	Mutatie Uittreksel BRP
			%	%	%	%	%	%			euro		euro	%	euro	%		euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%		euro	euro	euro	%	euro	%		euro	euro	%	euro	%		%		euro	%	euro	%	euro	%	euro	%
8	0637	Zoetermeer	0.1186	-4.27	0.4217	-6.42	0.3055	-6.41	0.7272	-6.42	521.97		307.48	3.3	361.66	3.15		145	2.49	145	2.49																				0	0	974.45	-1.01	1028.63	-0.84		3.7	9.59	149.09	0	Afgeschaft	2.85	14		83.87	7.71	75.8	7.7	51.11	14.47	20.53	2.29
8	0638	Zoeterwoude	0.1209	9.02	0.4795	6.97	0.2408	6.89	0.7203	6.94	635.93		233.67	14.5	254.34	13.98		286	10	286	10	286	10	286	10	286	10	286	10	286	10	286	10	286	10	286	10	286	10		0	0	1155.6	10.33	1176.27	10.3		0.75	3	Nieuw ingevoerd	0	0	0	0		83.85	7.71	75.8	7.75	48.15	7.84	10.4	7.22
8	1892	Zuidplas	0.1021	5.99	0.2378	15.1	0.1754	15.24	0.4132	15.16	517.76		306.1	2.87	328.43	2.67		196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0	196.76	0		0	0	1020.62	3.84	1042.95	3.76		3.35	3.35	31.37	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	13.8	2.99
8	0642	Zwijndrecht	0.0866	4.88	0.3241	1.46	0.2648	2.4	0.5889	1.88	337.23		338.32	3.79	367.77	3.48		321.96	0	321.96	0	321.96	0	321.96	0	643.92	0	643.92	0	643.92	0	2897.64	0	3219.6	0	7727.04	0	18506.4	0		0	0	997.51	6.75	1026.96	6.54		0	0	0	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	15.25	3.39
9	0654	Borsele	0.1054	3.92	0.2825	3.44	0.2488	3.41	0.5313	3.43	372.18		260.76	2.02	389.88	2.01		193.2	6.9	212.28	6.82																				0	0	826.14	3.99	974.34	3.75		0	0	0	0	Afgeschaft	0	0		83.85	7.79	75.8	7.81	51.1	14.45	8.45	2.42
9	0664	Goes	0.1148	6.62	0.2916	3.77	0.216	3.56	0.5076	3.68	445.59		191.35	6.69	280.7	6.85		304.3	6.61	304.3	6.61																				0	0	941.24	6.63	1030.59	6.68		1.2	1.55	6.9	0	0	2.3	9.52		83.85	7.71	75.8	7.75	48.15	7.84	15.9	6.35
9	0677	Hulst	0.0984	3.14	0.2352	7.3	0.2046	7.53	0.4398	7.41	327.27		256.8	1.99	337.6	1.99		283.1	4.27	304.3	4.11																				0	0	867.17	3.16	969.17	3.04		0.95	0.95	18.75	74.3	6.6	1.65	0		83.85	7.85	75.8	7.82	51.1	14.45	9.2	6.98
9	0678	Kapelle	0.0838	3.77	0.2685	4.23	0.2168	4.25	0.4853	4.23	325.09		219.07	4.28	267.94	3.88		225.75	3.79	301	3.79																				0	0	769.91	3.92	894.03	3.81		1.6	1.6	6.67	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	8	3.9
9	0687	Middelburg	0.1053	2.53	0.3833	4.2	0.3081	4.18	0.6914	4.19	372.02		242.31	3.19	286.36	3.12		233.61	4.3	233.61	4.3	233.61	4.3	233.61	4.3	304.44	4.3	375.26	4.3	719.72	4.3	2531.54	4.3	2531.54	4.3	5055.89	4.3	5055.89	4.3		0	0	847.94	3.2	891.99	3.18		1.9	2.9	1.75	0	0	3	3.45		83.87	7.87	75.8	7.82	51.11	16.69	10.5	2.44
9	1695	Noord-Beveland	0.0932	-0.89	0.1504	7.2	0.1213	-0.49	0.2717	3.63	302.87		225	0	284	0		197.5	0	197.5	0	197.5	0	197.5	0	217.5	0	217.5	0	271.5	0	1135.5	0	1351.5	0	3241.5	0	16201.5	0		0	0	725.37	-0.38	784.37	-0.35		1.6	1.6	10.34	45	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	6	0
9	0703	Reimerswaal	0.0868	8.39	0.2255	10.98	0.1828	11.01	0.4083	11	291.04		222.07	-0.54	353.97	-0.72		262.56	10.39	306.36	10.38																				0	0	775.67	6.31	951.37	5.4		1.1	1.1	10	0	0	0	0		83.85	7.71	75.8	7.82	51.1	14.45	12.5	34.41
9	1676	Schouwen-Duiveland	0.0985	3.94	0.2443	4.61	0.1967	4.57	0.441	4.59	430		230.4	4.41	317.14	4.35		261.67	1.9	261.67	1.9	261.67	1.9	261.67	1.9	520.67	1.93	779.67	1.95	1038.67	1.95	5182.67	1.97	6218.67	1.97	15283.67	1.97	77443.67	1.97		0	0	922.07	3.47	1008.81	3.53		2.04	2.04	0	0	0	2	0		83.87	7.82	75.8	7.81	51.11	16.69	16.6	5.73
9	1714	Sluis	0.0777	-3.91	0.218	4.36	0.1777	4.29	0.3957	4.33	275.37		241.2	8.99	330.05	9		305.55	4.25	305.55	4.25	305.55	4.25	305.55	4.25	305.55	4.25	887.85	4.25	887.85	4.25	1298	4.25	1298	4.25	2105.2	3.73	8105.2	0.94		0	0	822.12	2.64	910.97	3.23		1.65	2.75	7.84	67.75	2.96	2	0		83.85	7.71	75.8	7.75	48.15	7.84	7.8	3.31
9	0715	Terneuzen	0.1274	1.6	0.3357	5.71	0.2695	5.72	0.6052	5.72	360.72		340.7	9.6	398.4	9.6		237.84	2.96	237.84	2.96																				0	0	939.26	4.73	996.96	5		1.8	1.8	7.78	82	7.89	1.6	0		83.85	7.92	75.8	7.82	51.5	15.34	13.5	7.14
9	0716	Tholen	0.1032	5.56	0.3017	1.45	0.244	1.46	0.5457	1.46	333.59		225.94	4.12	288.87	4.29		182	1.68	210	1.94	210	1.94	265	1.53	320	1.27	375	1.08	430	0.94	1310	0.31	1530	0.26	3455	0.12	13905	0.03		0	0	741.53	4.14	832.46	4.18		1	1	0	18.4	-50	0	0		81.5	5.84	74	6.09	45.65	14.13	7.5	0
9	0717	Veere	0.0741	7.13	0.1579	16.58	0.123	13.98	0.2809	15.43	345.59		245.47	4.14	307.89	3.78		142.35	4.2	169.84	4.2																				0	0	733.41	5.54	823.32	5.25		1.4	2.1	2.44	78.05	4.14	5.2	0		83.87	7.87	75.8	7.82	51.11	14.47	7.2	2.86
9	0718	Vlissingen	0.1214	1.25	0.4393	2.53	0.349	2.52	0.7883	2.53	371.51		323.86	-8.45	394.62	11.55		272.14	4	272.14	4	335.1	28.06	335.1	28.06	335.1	28.06	335.1	28.06	616.08	15.84	1159.04	9.97	1159.04	9.97	2282.74	11.25	10325.14	5.52		0	0	967.51	-1.51	1038.27	5.69		1.89	2.11	3.43	102.75	3.2	2	0		83.87	7.82	75.8	7.81	51.11	14.47	9.9	2.59
10	1723	Alphen-Chaam	0.0957	7.24	0.1788	-1.88	0.1415	-0.32	0.3203	-1.2	486.26		233.62	1.41	271.16	1.36		275.4	1.5	342.84	1.49	342.84	1.49	342.84	1.49	342.84	1.49	342.84	1.49	342.84	1.49	607.32	1.5	607.32	1.5	3744	1.5	3744	1.5		0	0	995.28	4.21	1100.26	3.92		2.02	5.25	3.83	0	0	0	0		83.87	7.82	75.8	7.81	48.15	7.84	8.2	3.14
10	1959	Altena	0.0823	2.85	0.1838	6.47	0.1453	6.41	0.3291	6.44	370.21		291.45	7.85	344.67	7.33		239.8	5	239.8	5	239.8	5	239.8	5	239.8	5	239.8	5	239.8	5	1730.4	5	1730.4	5	4338.95	5	22226.15	5		0	0	901.46	5	954.68	4.97		1.3	1.3	0	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	10.35	4.55
10	0743	Asten	0.1051	7.39	0.281	4.45	0.2395	6.82	0.5205	5.53	498.39		130.9	-9.04	193.39	-5.48		324.35	10.14	324.35	10.14	324.35	10.14	324.35	10.14	324.35	10.14	324.35	10.14	324.35	10.14	944.36	10.14	1151.03	10.14	2597.72	10.14	9436.58	10.17		0	0	953.64	5.67	1016.13	5.5		1.82	2.34	4	70.92	9.04	0	0		83.85	7.71	75.8	7.75	51.1	14.45	12.3	3.8
10	0744	Baarle-Nassau	0.103	30.24	0.213	28.92	0.169	26.9	0.382	28.02	474.55		196.25	2.64	268.54	2.91		99.8	4.26	180.28	4.26	147	4.26	294	4.26	441	4.26	588	4.26	735	4.26	3087	4.26	3675	4.26	8820	4.26	44100	4.26		0	0	770.6	18.32	923.37	15.68		1.98	1.98	51.15	0	0	0	0		83.87	7.82	75.8	7.81	48.15	7.84	8.2	3.14
10	0748	Bergen op Zoom	0.0883	1.91	0.3144	4.39	0.2453	4.4	0.5597	4.39	325.75		304.7	9.16	352.62	9.02		351.43	0	351.43	0	351.43	0	351.43	0	351.43	0	351.43	0	351.43	0	1396.43	8.55	1776.43	9.22	5101.43	10.87	27901.43	11.6		0	0	981.88	3.33	1029.8	3.55		1.85	3.18	2.91	0	0	2.7	0		83.87	8.92	75.8	8.29	50	11.98	10.3	3
10	1724	Bergeijk	0.0719	8.4	0.1919	7.92	0.1535	7.92	0.3454	7.92	376.39		162.81	11.77	213.74	10.77		180.39	3	270.54	3	180.39	3	270.54	3	270.54	3	541.08	3	541.08	3	1623.24	3	2164.32	3	4869.72	3	23266.44	3		0	0	719.59	7.72	860.67	7.21		1.64	4.26	3.83	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	7.7	4.76
10	1721	Bernheze	0.0842	6.79	0.3092	3.78	0.26	8.45	0.5692	5.86	441.38		192.94	12.48	246.87	13.21		214.93	7.42	214.93	7.42																				12	12	837.25	6.66	891.18	7.18		1.4	1.4	0	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	16.8	5.99
10	0753	Best	0.0841	11.79	0.2186	5.62	0.1757	5.65	0.3943	5.63	410.34		368.64	8.86	368.64	8.86		190.2	4.48	190.2	4.48	190.2	4.48	190.2	4.48	190.2	4.48	190.2	4.48	190.2	4.48	875.16	4.59	875.16	4.59	2039.28	4.58	8536.56	4.53		0	0	969.18	9.17	969.18	9.17		1.35	1.35	3.85	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	10.5	5
10	1728	Bladel	0.0709	10.74	0.1825	10.74	0.1646	10.76	0.3471	10.75	347.42		149.79	3.98	175.75	0.79		86	0	260	0	182	0	411	0	411	0	719	0	719	0	3812	0	3812	0	12358	0	37320	0		0	0	583.21	7.25	783.17	4.69		1.82	1.82	2.82	0	0	0	0		83.87	7.73	75.8	7.75	51.1	16.67	9.3	3.33
10	0755	Boekel	0.11388	6.06	0.25645	8.01	0.21193	7	0.46838	7.55	536.12		355.05	40.05	362.57	38.89		241	5.7	241	5.7	241	5.7	286	5.54	333	5.71	333	5.71	333	5.71	2717	5.68	3313	5.68	8108	5.71	23788	5.91		0	0	1132.17	14.71	1139.69	14.6		1.18	1.18	3.51	0	0	0	0		83.87	7.71	75.8	7.7	51.11	14.47	20	5.26
10	0757	Boxtel		nnb		nnb		nnb		nnb	nnb		215.76	-6.94	290.53	-5.58		196.8	3.34	196.8	3.34	196.8	3.34	196.8	3.34	376.8	3.11	556.8	3.03	736.8	2.99	3616.8	2.88	4336.8	2.88	10636.8	2.87	53836.8	2.86		0	0		nnb		nnb		1.95	2.25	12.5	0	0	1.05	5		83.85	7.71	75.8	7.75	51.1	14.45	12.75	3.24
10	0758	Breda	0.0566	0.46	0.2238	-0.91	0.1799	-1.34	0.4037	-1.1	280.37		261.24	6.98	386.88	7		193.92	2.02	193.92	2.02	193.92	2.02	193.92	2.02	193.92	2.02	193.92	2.02	193.92	2.02	856.8	2.22	1020	2.19	2448	2.08	12240	2.02		0	0	735.53	3.11	861.17	3.67		1.85	3.95	0	0	0	2.3	0		83.85	7.71	75.8	7.75	51.1	14.45	10.8	2.86
10	1706	Cranendonck	0.1028	7.19	0.2879	3.89	0.2285	3.91	0.5164	3.9	435.83		237.65	-6.78	302.39	-5.41		228.6	8.86	228.6	8.86	228.6	8.86	228.6	8.86	369.6	8.83	369.6	8.83	369.6	8.83	1356.6	8.81	1497.6	8.81	3471.6	8.8	23160	8.86		0	0	902.08	3.51	966.82	3.27		1.6	1.6	3.23	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	7.75	4.03
10	0762	Deurne	0.11	5.79	0.2456	15.15	0.2094	14.69	0.455	14.94	508.37		149.32	0	191.86	0		208.29	3	317.9	3	317.9	3	471.83	3	650.55	3	650.55	3	1310.61	3	2303.79	3	2303.79	3	6729.44	3	36625.89	3		0	0	865.98	4.08	1018.13	3.78		2.25	2.25	0	60.43	4.6	0	Afgeschaft		83.85	7.71	75.8	7.75	51.1	14.45	8.8	4.76
10	0766	Dongen	0.1101	-4.05	0.3043	33.09	0.214	10.33	0.5183	22.64	435.13		212.83	-5	327.72	-5		175.45	0	175.45	0	175.45	0	175.45	0	175.45	0	175.45	0	175.45	0	276.32	-0.05	300.32	-0.04	510.32	-0.03	1550.32	-0.01		0	0	823.41	-3.47	938.3	-3.66		1.25	1.5	0	0	0	0	0		83.87	7.82	75.8	7.81	51.11	14.47	13.35	2.69
10	1719	Drimmelen	0.0848	1.24	0.1814	8.92	0.1475	6.41	0.3289	7.78	392.1		289.53	34.1	351.83	27.71		235.99	49.82	268.29	41.34	254.93	44.47	313.93	33.33	363.93	27.49	404.93	24.04	445.93	21.35	518.93	17.82	530.93	17.34	695.93	24.84	1355.93	6.14		0	0	917.62	20.63	1012.22	18.72		1.75	1.75	75	0	0	0	0		77.85	0	70.35	0	48.15	7.84	13.35	3.89
10	0770	Eersel	0.063	1.34	0.1771	2.36	0.1412	2.38	0.3183	2.37	347.99		132.34	4.59	178.45	4.45		207.6	6	315.24	6.01	207.6	6	315.24	6.01	315.24	6.01	490.68	6.02	490.68	6.02	1182.48	5.13	1533.36	5.33	3267.84	5.67	15373.2	7.03		0	0	687.93	3.33	841.68	3.71		3.43	3.43	3.83	0	0	0	0		83.85	7.85	75.8	7.82	51.11	14.47	9.75	5.98
10	0772	Eindhoven	0.09373	4.35	0.29609	4.84	0.20915	3.24	0.50524	4.17	429.8		217.5	12.22	321.94	11.54		192	2.67	192	2.67	192	2.67	192	2.67	192	2.67	192	2.67	458	2.69	1256	2.7	1522	2.7	3384	2.7	16152	2.7		0	0	839.3	5.88	943.74	6.34		3.5	3.5	0	88	4.76	4.2	5		83.85	7.71	75.8	7.75	51.1	14.45	18.5	2.78
10	0777	Etten-Leur	0.0837	11.81	0.1773	-4.43	0.1493	-6.45	0.3266	-5.36	343.18		278.28	14.52	305.15	13.07		135	-29.64	135	-29.64	135	-29.64	135	-29.64	135	-29.64	135	-29.64	135	-29.64	631	-8.27	755	-7.01	1840	-3	9280	-0.61		0	0	756.46	1.98	783.33	1.91		1.05	1.55	3.33	51.48	3.87	2.4	0		83.87	7.73	75.8	7.75	51.11	14.47	13	6.12
10	0779	Geertruidenberg	0.1031	7.47	0.3381	1.52	0.2674	1.53	0.6055	1.52	408.39		216	7.52	306	8.46		212.28	3.03	235.2	3.1	258.72	3.06	258.72	3.06	258.72	3.06	394.9	3.01	394.9	3.01	1489.26	3	1489.26	3	2430.17	3	6953.94	3		0	0	836.67	6.32	949.59	6.67		1.6	1.6	6.67	0	Afgeschaft	0	0		83.45	7.33	75.8	7.82	51.1	14.45	10.5	22.81
10	1771	Geldrop-Mierlo	0.0677	8.02	0.1884	10.77	0.153	10.71	0.3414	10.75	311.43		269.43	17.18	358.25	13.77		199.2	0	199.2	0	199.2	0	199.2	0	265.8	0	265.8	0	265.8	0	1329	0	1329	0	3189.6	0	15948	0		0	0	780.06	8.73	868.88	8.28		1.54	1.54	5.48	55.44	5	0.7	0		83.87	7.73	75.8	7.75	48.15	7.84	16.5	5.1
10	1652	Gemert-Bakel	0.122856	4.43	0.290069	-3.69	0.199357	-7.14	0.489426	-5.13	582.57		220.46	3.63	250.83	3.44		228.2	9.1	228.2	9.1	228.2	9.1	228.2	9.1	276.2	9.1	276.2	9.1	276.2	9.1	368.9	9.09	368.9	8.13	569.8	7.21	1683.4	8.44		0	0	1031.23	5.25	1061.6	5.16		1.55	1.55	3.33	64.05	3.89	0	0		83.85	7.71	75.8	7.75	51.1	14.45	16.6	5.73
10	0784	Gilze en Rijen	0.1046	8.66	0.3057	4.75	0.2482	-0.94	0.5539	2.12	449.36		173.03	3.3	202.53	2.8		110.73	4.5	110.73	4.5	110.73	4.5	110.73	4.5	110.73	4.5	110.73	4.5	110.73	4.5	386.88	4.3	386.88	4.3	872.15	4.5	4194.71	4.5		0	0	733.12	6.71	762.62	6.43		1.65	1.65	3.77	57.72	3.66	0	0		83.87	7.82	75.8	7.81	48.15	7.84	8.2	3.14
10	0785	Goirle	0.112	7.62	0.347	9.84	0.2796	9.82	0.6266	9.83	558.59		142.2	3.86	235.92	3.86		212.38	3.26	212.38	3.26	221.88	7.88	238.92	16.16	352.56	6.76	352.56	6.76	352.56	-8.13	735.84	5.25	735.84	5.25	2387.04	4.31	11184	3.99		0	0	913.17	5.98	1006.89	5.78		1.8	1.8	2.86	0	0	0	0		83.85	7.71	75.8	7.75	51.11	14.47	7.2	8.27
10	1655	Halderberge	0.0842	4.35	0.2448	5.76	0.2187	5.77	0.4635	5.76	351.24		260.14	5.75	320.97	5.6		185.76	0.45	247.8	0.49	247.8	0.49	247.8	0.49	247.8	0.49	247.8	0.49	247.8	0.49	727.8	2.42	847.8	2.56	1897.8	3.05	9097.8	3.37		0	0	797.14	3.86	920.01	3.7		1.35	1.35	0	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	15.45	6.55
10	1658	Heeze-Leende	0.093	6.26	0.1935	5.02	0.1714	4.98	0.3649	5	490.34		209.48	3.99	278.93	2.97		296.4	17.34	375	11.61	296.4	-11.79	434.52	29.32	477.6	42.14	477.6	42.14	477.6	42.14	2388	42.14	2388	42.14	5731.2	42.14	28656	42.14		0	0	996.22	8.82	1144.27	7.11		1	1.6	18.52	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	12.65	4.12
10	0794	Helmond	0.1262	10.05	0.2673	11.16	0.2156	13.12	0.4829	12.03	515.99		278.28	10.41	326.04	9.57		187.56	0.32	187.56	0.32	187.56	0.32	187.56	0.32	187.56	0.32	187.56	0.32	187.56	0.32	493.56	0.12	629.56	0.1	1819.56	0.03	9979.56	0.01		0	0	981.83	8.15	1029.59	7.99		geen campings in gemeente	1.5	0	71.64	6.99	2.35	0		83.85	7.71	75.8	7.75	51.1	14.45	12.2	7.02
10	0797	Heusden	0.09	3.14	0.236	2.95	0.139	2.69	0.375	2.86	427.75		165.06	33.94	234.84	30.83		240.24	7.98	240.24	7.98	240.24	7.98	240.24	7.98	448.2	7.98	448.2	7.98	448.2	7.98	1468.92	7.95	1688.92	7.93	3613.92	7.88	16813.92	7.85		0	0	833.05	9.55	902.83	10.54		1.1	2.1	0	59.4	0	1	0		83.85	7.71	75.8	7.75	51.1	32.38	6.35	2.42
10	0798	Hilvarenbeek	0.0898	5.98	0.2476	44.25	0.2069	44.28	0.4545	44.26	478.08		195.16	35.46	240.33	24.07		146.55	2.25	146.55	2.25	227.2	2.25	331.48	2.24	503.08	2.26	503.08	2.26	503.08	2.26	1611.52	2.25	1611.52	2.25	3028.96	2.25	3028.96	2.25		0	0	819.79	11.01	864.96	9.75		2.15	2.65	0	0	0	0	0		83.85	7.71	75.8	7.75	48.15	7.84	10.65	1.91
10	1659	Laarbeek	0.09963	8.84	0.259648	2	0.21051	-2.41	0.470158	-0.02	475.17		180.25	0	240.14	0		254.52	7.5	254.52	7.5	254.52	7.5	254.52	7.5	254.52	7.5	254.52	7.5	254.52	7.5	393.32	7.5	393.32	7.5	608.42	7.5	1606.82	7.5		0	0	909.94	6.6	969.83	6.17		0	0	0	0	0	0	0		83	7.79	75	7.14	51	15.91	5	0
10	1982	Land van Cuijk	0.1066	12.35	0.3177	7.2	0.2206	7.19	0.5383	7.2	458.69		230.85	4.34	238.13	4.2		192.76	5.96	256.36	5.97	256.36	5.97	256.36	5.97	383.44	5.95	383.44	5.95	383.44	5.95	1246.6	-3.47	1368.4	5.96	2978.6	5.98	12390.6	5.99		0	0	882.3	8.73	953.18	8.47		2.11	5.48	3.83	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	17.75	7.58
10	0809	Loon op Zand	0.1078	7.48	0.269	29.88	0.1625	-1.07	0.4315	16.19	484.61		248.72	3.02	324.19	-1.22		210	0	210	0	210	0	210	0	210	-41.18	210	-41.18	210	-41.18	710	10.76	730	13.18	905	31.16	2400	105.13		0	0	943.33	4.54	1018.8	3		1.12	2.5	-16.67	41.59	3.1	0	0		83.87	7.73	75.8	7.81	51.11	14.47	11.55	3.13
10	1991	Maashorst	0.07287	5.69	0.24545	2.09	0.19512	2.2	0.44057	2.14	349.13		200.4	4.18	267.6	4.21		187.2	5.95	227.4	11.94	227.4	-33.9	227.4	-43.6	227.4	-57.93	227.4	-57.93	332.2	-38.54	1105.8	-27.49	1335.4	-12.44	3122.6	-0.38	16863.4	300.05		0	0	736.73	4.58	844.13	6.8		0.9	1.3	4	0	0	1	0		83.85	7.68	75.8	7.75	51.1	14.45	11.1	4.23
10	1948	Meierijstad	0.0854	4.87	0.19232	5.29	0.17699	1.19	0.36931	3.29	415.06		201.59	1.53	242.38	2.57		177.31	0.27	189.07	0.38																				0	0	793.96	2.96	846.51	3.18		1	1.5	0	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	7.5	-6.25
10	1709	Moerdijk	0.075	9.61	0.3493	11.01	0.2804	10.99	0.6297	11	303.98		267.53	5.3	356.7	5.3		237.16	9.6	316.21	9.6	316.21	9.6	316.21	9.6	316.21	9.6	316.21	9.6	316.21	9.6	1292.62	9.38	1576.62	9.35	3861.62	3.9	21101.62	9.24		0	0	808.67	8.14	976.89	7.99		1.52	1.52	10.14	0	0	0	0		83.87	7.73	75.8	7.75	51.11	16.69	7.75	9.15
10	0820	Nuenen c.a.	0.1058	5.17	0.2436	5.2	0.1955	5.18	0.4391	5.19	591.41		243.21	4.57	303.31	4.18		76.2	1.6	207	0.98	141.6	1.14	141.6	1.14	492	1.03	492	1.03	492	1.03	3510	1.01	3510	1.01	8424	1.01	42120	1.01		0	0	910.82	4.7	1101.72	4.08		2.4	2.4	0	0	0	0	0		83.85	7.71	75.8	7.75	48.15	7.84	8.3	0.61
10	0823	Oirschot	0.1018	7.41	0.3044	3.56	0.2447	3.58	0.5491	3.57	564.23		175.43	22.21	232.67	17.19		162.84	16.78	242.4	16.76	162.84	16.78	242.4	16.76	482.4	16.76	482.4	16.76	482.4	16.76	973.44	16.75	973.44	16.75	973.44	16.75	973.44	16.75		0	0	902.5	11.66	1039.3	11.58		1.9	2.2	5.26	0	0	0	0		83.87	7.73	75.8	7.75	51.11	14.47	13.05	5.67
10	0824	Oisterwijk	0.1005	5.74	0.2066	4.01	0.1793	3.99	0.3859	4	577.01		196.53	24.54	232.38	20.57		154.2	4.25	154.2	4.25	237.6	4.27	357	4.32	571.44	4.32	571.44	4.32	571.44	4.32	4219.68	2.14	4309.68	4.32	13377	4.32	13377	4.32		0	0	927.74	8.96	963.59	8.71		2.1	2.3	4.55	0	0	1.6	0		83.85	7.71	75.8	7.75	51.1	14.45	9.2	3.95
10	0826	Oosterhout	0.0838	8.57	0.2183	2.89	0.2036	13.4	0.4219	7.71	361.33		272.14	16.96	340.29	12.91		249	22.06	249	22.06	249	22.06	249	22.06	249	22.06	249	22.06	249	22.06	1017	10.06	1209	9.51	2889	7.84	14409	6.9		0	0	882.47	14.68	950.62	13.41		1	1	0	34.08	0	1.5	0		80.8	3.79	73.05	3.84	47.8	12.34	12.85	3.63
10	0828	Oss	0.0927	7.46	0.2666	19.37	0.2236	-11.84	0.4902	2.78	403.14		237.17	0.32	269.17	1.03		178.32	0	178.32	0																				0	0	818.63	3.64	850.63	3.75		1.1	1.1	0	55.8	0	2.5	0		83.85	7.71	75.8	7.75	51.1	14.45	12.6	0
10	1667	Reusel- De Mierden	0.081	1.98	0.2471	1.48	0.1467	3.45	0.3938	2.21	399.44		141.8	21.94	162.65	19.3		164.97	22.73	298.02	22.73	243	22.73	486	22.73	729	22.73	972	22.73	1215	22.73	5103	22.73	6075	22.73	14580	22.73	72900	22.73		0	0	706.21	9.93	860.11	11.58		1.6	1.6	0	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	8.6	3.61
10	1674	Roosendaal	0.0814	5.98	0.1815	4.3	0.1282	4.31	0.3097	4.3	291.74		279.71	2.67	314.42	4.86		350.77	0	350.77	0	350.77	0	350.77	0	350.77	0	350.77	0	350.77	0	2398.77	0	2910.77	0	7390.77	0	38110.77	0		0	0	922.22	2.64	956.93	3.35		1.3	1.3	4.84	0	0	2.25	7.14		83.87	7.82	75.8	7.81	51.11	14.47	10.05	5.24
10	0840	Rucphen	0.0795	1.57	0.1538	-5.25	0.1267	-3.57	0.2805	-4.5	337.75		251.97	12.84	328.95	12.81		227.16	5	227.16	5																				0	0	816.88	5.79	893.86	6.36		1.1	1.1	4.76	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	7.5	0
10	0796	's-Hertogenbosch	0.0757	9.41	0.3447	10.75	0.2761	10.75	0.6208	10.75	380.17		245.52	7.35	302.76	7.27		148.2	8.56	148.2	8.56	148.2	8.56	148.2	8.56	148.2	8.56	148.2	8.56	148.2	8.56	2321.2	6.26	2843.2	6.23	6833.2	6.12	28693.2	6.12		0	0	773.89	8.59	831.13	8.47		0.85	4.75	7.95	102.12	8.41	4.05	3.05		83.85	7.71	75.8	7.75	51.1	14.45	12.65	8.58
